"도시별","지출목적별","항목","단위","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"안양시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","88.31","91.881","93.89","98.041","97.784","96.312","95.421","95.846","96.111","95.887","96.232","94.147","92.262","93.634","96.264","97.186","99.065","98.845","99.778","100.335","99.79","101.325","101.301","101.454","100.995","100","100.35","103.18","107.23","108.5","110.17",
"안양시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","42.527","47.28","50.367","51.877","53.284","56.2","58.251","62.396","66.125","69.755","72.704","76.744","81.784","84.861","86.369","87.897","90.958","92.707","93.446","94.797","96.015","98.034","99.767","102.492","102.793","100","100.74","102.93","107.08","109.66","113.1",
"안양시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","53.834","55.646","57.642","61.541","61.567","62.061","63.338","66.198","67.848","70.16","72.524","74.077","75.069","78.519","81.849","82.987","86.651","87.584","88.235","89.988","91.14","92.829","95.122","96.899","98.972","100","102.6","109.48","118.38","122.57","126.21",
"안양시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","49.537","52.498","54.228","58.075","57.122","58.51","60.582","61.367","62.303","63.941","65.463","69.837","74.18","80.944","86.114","89.14","91.74","86.822","86.509","88","90.245","92.845","95.366","96.559","97.97","100","102.79","108.46","114.62","120.06","125.51",
"부천시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","37.795","41.612","44.607","46.846","49.561","52.066","54.735","56.961","61.235","61.821","63.6","66.256","68.534","70.559","72.78","74.969","76.762","78.411","82.06","84.252","86.75","89.982","91.831","92.962","93.988","94.572","95.525","97.668","98.881","99.4","100","102.34","107.49","111.32","114.03","116.7",
"부천시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","26.347","29.607","31.734","32.714","35.862","38.063","40.774","41.507","44.301","45.976","47.174","49.636","52.21","54.074","57.864","60.638","60.855","61.79","64.751","69.355","74.303","80.922","83.949","84.853","85.211","86.948","89.145","92.738","94.93","95.593","100","105.12","112.22","118.16","123.07","126.6",
"부천시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","26.411","27.776","30.538","31.958","34.286","35.122","37.487","39.261","42.188","45.039","45.475","48.128","52.046","53.384","54.032","61.821","61.646","61.934","62.305","62.846","63.052","63.22","63.928","64.901","64.708","95.834","96.73","98.39","98.495","99.341","100","100.87","103.27","104.32","105.65","105.72",
"부천시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","47.311","49.551","52.662","55.765","57.283","58.293","59.176","60.104","62.3","62.538","63.306","65.268","67.22","69.441","69.378","70.222","72.106","73.908","75.933","79.655","81.961","84.761","88.954","91.376","94.979","96.226","97.848","98.873","99.924","99.922","100","100.53","103.57","110.63","114.31","116.68",
"부천시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","35.691","39.783","42.915","45.333","46.95","48.701","50.625","53.486","57.971","57.326","60.905","64.869","68.377","70.554","72.137","73.114","75.186","76.917","79.549","81.28","82.987","86.231","90.262","93.546","95.452","95.349","94.928","97.834","98.129","99.277","100","101.67","105.93","110.82","113.16","115.88",
"부천시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","56.041","60.632","62.902","65.957","67.62","69.574","71.174","70.884","76.269","74.826","73.325","76.129","75.995","76.178","76.08","76.429","76.569","78.269","81.078","84.663","85.338","87.855","88.994","89.125","91.263","92.814","94.802","95.995","97.694","100.231","100","101.91","106.33","112.41","114","116.97",
"부천시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","46.515","49.24","51.034","52.201","54.457","57.699","60.377","61.675","65.247","65.901","70.637","78.736","78.436","79.89","81.385","83.177","85.034","86.267","87.73","89.531","91.458","92.776","93.417","93.753","94.475","95.486","96.349","97.301","97.418","97.98","100","99.69","100.21","102.01","104.49","106.03",
"부천시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","28.701","32.415","36.154","40.399","43.907","46.49","49.802","55.001","64.981","66.116","69.142","72.098","73.44","76.171","79.248","83.564","87.115","89.705","97.414","94.141","99.546","106.832","111.242","110.432","108.351","99.678","97.821","101.292","103.644","101.325","100","106.86","117.63","113.24","113.87","115.13",
"부천시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","163.67","160.969","160.587","158.582","153.699","148.689","148.354","144.527","144.774","142.818","138.631","134.171","128.14","121.497","119.579","117.346","115.664","113.082","111.411","111.196","110.175","108.377","105.499","105.32","105.214","104.983","105.066","105.351","104.461","102.093","100","99.16","100.06","101.14","101.4","100.46",
"부천시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","73.365","77.027","79.484","83.819","84.705","87.069","92.787","94.014","96.938","97.076","96.749","96.096","96.297","97.136","97.096","96.999","94.607","92.57","94.074","96.846","97.427","98.288","98.467","99.475","100.174","99.707","101.472","101.446","101.707","101.246","100","100.15","103.16","107.13","108.49","110.23",
"부천시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","25.412","28.286","31.932","35.19","38.806","43.77","47.665","51.407","54.459","54.273","56.613","58.689","61.921","66.044","69.503","72.68","77.375","81.021","86.128","87.818","90.01","92.74","94.215","94.897","95.527","96.536","97.412","98.281","99.379","100.993","100","100.25","100.49","101.94","103.86","105.71",
"부천시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","35.653","43.439","48.543","50.04","52.506","56.141","57.979","60.37","63.018","64.585","64.389","65.232","67.807","69.991","72.722","74.838","75.836","76.827","80.363","82.988","84.004","85.516","85.523","86.906","88.922","90.783","93.272","95.618","98.234","99.792","100","102.65","111.8","119.33","123.45","128.46",
"부천시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","39.605","41.634","43.218","45.013","47.194","48.594","50.251","52.842","58.616","58.231","58.816","61.124","62.369","62.55","63.309","63.888","68.072","72.443","80.392","85.535","88.011","90.644","87.204","86.584","88.252","90.893","93.696","95.977","96.411","98.053","100","102.33","108.66","115.83","121.01","126.83",
"고양시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","51.768","54.594","57.057","60.879","61.586","63.315","65.975","67.99","70.238","72.713","74.701","76.332","78.2","82.06","84.475","86.892","90.165","91.765","92.751","93.812","94.586","95.577","97.798","99.169","99.274","100","102.58","107.6","111.42","114.06","116.61",
"고양시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","38.644","40.618","42.14","44.897","46.977","47.041","49.561","53.196","56.262","60.394","62.679","63.572","64.549","67.563","73.643","77.93","84.496","86.691","87.113","87.857","88.837","91.32","95.304","97.333","95.07","100","106.36","111.99","117.63","121.9","125.89",
"고양시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","33.518","36.691","39.428","41.342","44.559","45.167","47.489","51.015","52.34","53.322","61.177","60.841","60.984","61.407","62.217","62.589","62.855","63.899","65.229","65.262","96.379","97.039","98.911","99.258","99.859","100","100.29","102.57","103.87","105.26","105.44",
"고양시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","57.495","58.119","58.919","61.219","62.599","63.045","65.178","67.395","69.753","69.48","70.33","72.305","74.286","76.191","79.919","81.789","84.591","88.817","91.308","94.949","96.082","97.962","99.093","99.837","99.191","100","100.43","103.63","110.68","114.38","116.7",
"고양시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","46.937","49.557","52.249","57.208","56.313","60.985","64.538","66.246","68.34","70.134","70.816","72.421","74.245","77.98","79.78","81.538","84.501","87.505","89.901","92.623","93.777","93.794","96.473","97.66","98.988","100","101.53","107.44","113.34","115.85","118.18",
"고양시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","69.571","70.278","70.145","74.065","71.804","70.163","72.367","73.46","74.829","75.133","75.379","75.568","77.238","80.887","84.832","84.674","88.273","90.059","90.148","91.357","93.833","95.155","96.312","98.173","99.8","100","102.24","106.9","112.89","114.84","118.08",
"고양시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","57.857","60.596","62.133","65.035","65.185","69.828","78.236","77.706","79.358","80.953","83.153","84.802","86.375","88.413","90.554","92.625","93.991","94.818","94.981","95.215","96.461","96.871","97.808","97.966","98.543","100","100.34","101.35","102.74","104.7","105.44",
"고양시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","48.558","51.811","56.647","65.745","66.845","70.326","73.478","73.994","77.03","79.925","84.423","87.989","91.056","99.046","94.84","100.038","107.015","111.518","110.53","108.368","99.582","97.325","100.521","103.494","101.319","100","106.61","116.56","112.08","112.99","114.35",
"고양시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","148.778","148.107","144.463","144.004","142.653","138.486","133.94","128.078","121.501","119.54","117.323","115.573","113.011","111.359","111.183","110.163","108.374","105.483","105.316","105.213","104.983","105.066","105.351","104.461","102.093","100","99.16","100.06","101.14","101.4","100.46",
"고양시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","91.997","94.65","96.451","98.413","97.9","97.9","96.325","96.464","96.872","96.684","96.758","94.379","92.686","93.952","96.54","97.661","99.02","98.563","99.505","100.105","99.612","101.199","101.248","101.325","100.987","100","100.52","103.29","106.6","108.23","109.58",
"고양시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","40.065","45.257","50.012","51.367","52.813","55.475","57.749","61.031","64.11","67.678","70.314","74.111","78.465","84.453","86.563","89.005","90.421","91.238","93.262","94.217","95.711","97.615","99.604","101.344","101.792","100","101.12","102.59","105.13","106.85","109.64",
"고양시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","55.326","58.674","60.149","62.573","63.261","62.706","64.118","66.6","68.951","72.468","74.2","75.133","76.623","79.041","81.538","82.874","86.03","87.3","88.447","89.201","91.162","92.691","94.835","97.009","99.423","100","102.41","109.52","115.99","120.1","124.28",
"고양시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","49.044","51.884","54.039","58.645","57.022","57.583","60.188","61.666","62.952","64.814","66.028","69.071","72.906","80.317","85.604","88.342","91.582","87.312","86.334","88.251","90.298","94.104","96.381","96.338","97.927","100","102.13","108.43","115.04","119.72","125.3",
